Image Name,Colorfulness Difference,Brightness Difference,Contrast Difference,Weighted Difference
420.jpg,0.1375769915002996,70.17652462138864,13.446706115945329,20.97459618008365
421.jpg,0.043326832400584665,42.93892978512452,15.598188298224319,14.655942937037501
422.jpg,0.25473575439555607,40.27503492918918,19.602844800673598,15.096837809663466
423.jpg,0.12772785186957042,55.76313879468514,10.208362923670641,16.55673935552373
424.jpg,0.07750245999872685,41.46261754301505,16.75736171742079,14.593746045108311
425.jpg,0.14988138265703935,58.53084294861345,9.943059759264223,17.19341636829794
426.jpg,0.18494208922802896,50.9641064971181,27.087938072836824,19.605482187102755
427.jpg,0.09408220376553435,77.23614364680869,20.519614063176093,24.48598052937896
428.jpg,0.1525502182533995,56.69233208777531,11.009349440604488,17.001695491221643
429.jpg,0.14861269582471842,101.8789520966258,10.077855985618992,28.063508368473546
43.jpg,0.09432869551183898,90.9123722355146,17.05100581635005,27.03800886072209
430.jpg,0.10083541650616122,97.24281205032952,10.922970035303589,27.091863229661328
431.jpg,0.13174410396667738,90.81405626329241,13.110728167917744,26.047068159785876
432.jpg,0.12098112547741562,39.3734264302823,20.251822281317235,14.96680274063859
433.jpg,0.25840496551697567,43.44208212887457,13.845171106994723,14.451015791725801
434.jpg,0.20926151620850394,79.35361085359881,22.13977961705296,25.47797837576722
435.jpg,0.0633415481263157,80.95676853368636,27.93529900621769,27.254687659039178
436.jpg,0.3660880841877087,43.81033994137457,22.367115608731524,16.727407929620366
437.jpg,0.018535123064130854,52.91025317409756,12.290755512986898,16.309519733303187
438.jpg,0.11606400722329077,93.42524260588497,11.39985424166164,26.264306215498312
439.jpg,0.09951113866258306,38.22734650439849,10.134199751947413,12.14014213341776
44.jpg,0.09666272770254729,90.43854700403327,17.86928115095935,27.12528840259938
440.jpg,0.009658178465639768,50.788870386007005,10.190491071947308,15.2496694537214
441.jpg,0.11012647387192476,78.41876131656186,10.57712374776244,22.304034503017014
442.jpg,0.09875035088973852,99.86346019847747,32.18434720046775,33.06132702518123
443.jpg,0.09855632854422644,83.62084545305353,26.648514881583925,27.61661824793149
444.jpg,0.20247986617803812,39.66737521500456,10.13510384856655,12.551859698981792
445.jpg,0.014146804740927128,30.02769672576169,15.994942042918591,11.512733094540545
446.jpg,0.11230767338995008,39.318984445328624,11.965531209274301,12.877282750345707
447.jpg,0.10308734657300687,109.67934561514433,13.170671073319001,30.764047845402327
448.jpg,0.09803659005801979,103.3289347355147,11.741478234038908,28.816621537417415
449.jpg,0.1355332070103695,54.61340680117658,12.423270424405215,16.82693590990063
45.jpg,0.4186821705625514,56.513074110847406,33.34881043387,22.674812221460634
450.jpg,0.052095479706832704,47.46648273356147,22.69203059509888,17.565676072018505
451.jpg,0.39144309791589144,32.16520504065185,24.53245694577362,14.370137045564318
452.jpg,0.14895257068116205,29.993634225761703,16.252032180845116,11.635892886992282
453.jpg,0.35663404417535244,31.258145934109148,26.099058897127772,14.517618229896902
454.jpg,0.11553981924468999,56.39251083924241,19.152679355502634,18.944067458308613
455.jpg,0.2059878165059206,28.896080502991655,19.151953611686654,12.115002436922543
456.jpg,0.1395280924688086,38.90765285748354,22.063281368934838,15.312497602838992
457.jpg,0.07881055174347007,38.82858134092783,12.898197698891424,12.971100035826547
458.jpg,0.18713612824494863,71.25346990977597,24.35181371244387,23.994888969677454
459.jpg,0.3615483219963583,46.155595856745755,10.368193838173058,14.311721584727874
46.jpg,0.08511944269236645,64.05886155018668,18.108718966962705,20.584454850633538
460.jpg,0.13473121723371684,44.50715138952822,9.772997664875248,13.637402872217729
461.jpg,0.12752355959363057,50.98339076656441,10.575853487695001,15.45357284336166
462.jpg,0.1406464718294706,40.07567607150909,13.745402940214523,13.525592988845629
463.jpg,0.28976844537234564,28.67711048618057,20.011056840599657,12.31692605438123
464.jpg,0.14752092649380272,51.54375614293613,9.794082865793929,15.408220215429415
465.jpg,0.12340418343085609,57.778584541212936,11.695489552934122,17.43022061525218
466.jpg,0.14232915558983147,29.091750156454147,10.542350434839376,9.97968972561829
467.jpg,0.15765645960753108,32.98234367709944,9.76431797268614,10.765493642250155
468.jpg,0.06292132513690664,37.29040942525828,20.306152946689235,14.430601255555352
469.jpg,0.07288327366179409,60.13276496816761,10.24775307342244,17.63157114722842
47.jpg,0.12593691355381914,46.96774276710486,23.015029910680163,17.558661626223156
470.jpg,0.12713110675867698,90.56740117069981,30.750831686380973,30.39312376764953
471.jpg,0.03867801699503543,30.421468478055104,9.971524785377266,10.117587324355613
472.jpg,0.2686274319123489,30.431380811581356,17.719111268626044,12.171936736008039
473.jpg,0.09594319597188106,81.00431458885615,26.66649558033184,26.965674140282932
474.jpg,0.252678384527852,31.324245025901742,20.703031842544142,13.133158409375389
475.jpg,0.1749310018887457,36.10719958151786,17.51681881472206,13.49347010000434
476.jpg,0.19218735929865424,28.678834540964512,14.148758138070066,10.802991849407968
477.jpg,0.3634868157362092,29.681790449781293,31.85802963939762,15.56669843016283
478.jpg,0.03635779644972234,124.74795093921843,10.528329248582974,33.837248945175176
479.jpg,0.03982250565641476,29.842233253225636,13.315051383584022,10.809232412030633
48.jpg,0.027321168594981612,102.46453080032953,13.24747991672051,28.941663263559974
480.jpg,0.05919407992590249,61.09695136580526,16.373201864666882,19.39713534758097
481.jpg,0.03861234664908848,29.820868623006596,12.937972025879692,10.709016335546105
482.jpg,0.04716470197583414,106.45249376329237,19.138708804810506,31.421382993013648
483.jpg,0.07934684232790537,61.53177949080523,16.884298372257938,19.64369288692975
484.jpg,0.09490693736313262,30.489762563124597,10.31232818738402,10.247976156308718
485.jpg,0.03253262774692321,43.96618759762456,10.017961212903696,13.51230351650552
486.jpg,0.11371821779959347,30.28508205832546,12.215392680874631,10.681977793699813
487.jpg,0.1412651502389425,28.848147994753916,16.40183692747058,11.383128805675605
488.jpg,0.05603075329917617,36.922599199885376,9.864144180709058,11.724701221798188
489.jpg,0.12472974456701078,64.69424281947678,13.982836691598278,19.73163475005227
49.jpg,0.013903818770201422,29.29017119665452,11.020481296299522,10.084615032623619
490.jpg,0.09889554807511186,40.69693440032772,17.700003625783108,14.648682280565273
491.jpg,0.09665508267893325,41.30165602681132,21.31771105033632,15.70316931062638
492.jpg,0.10127979682027453,31.45494587114526,10.770688682665599,10.607048536862855
493.jpg,0.0899768058342593,28.925987462078595,13.058670220265695,10.541152823503207
494.jpg,0.024270532992282347,140.89593705032945,10.80933880135447,37.938454229417104
495.jpg,0.1509876869567351,28.403833487257906,21.421733185711265,12.531885511720661
496.jpg,0.10176112470762654,28.629694279531716,24.06193943042434,13.223788989842818
497.jpg,0.07280516568714537,33.77640156622407,18.97500541511527,13.224254328178425
498.jpg,0.12233516735182294,37.8249680321763,14.15877912975889,13.057104374159715
499.jpg,0.10866743823707549,41.888930196112604,11.89838648428972,13.501162889219115
5.jpg,0.05144440911139668,32.6786497159605,27.951674958365786,15.183303373137282
50.jpg,0.13789362107016936,63.52829511580526,27.44199293838258,22.811518824082047
500.jpg,0.07864510007763009,61.628623240805254,15.050009409283758,19.20898071256107
501.jpg,0.033102170348772254,49.48067631530873,13.088608773216295,15.658872357305638
502.jpg,0.0479822606063667,28.612786939306172,14.350296334534352,10.764761948763315
503.jpg,0.03771122822581327,78.48382179109893,30.16546160127867,27.181176462207294
504.jpg,0.1491436063815112,34.21265204454654,10.945256229456566,11.364048871691532
505.jpg,0.052130516497241854,70.37445228342568,15.459599135346272,21.484578112941602
506.jpg,0.06627033440297728,41.78699312171873,11.703822784587391,13.405839143778023
507.jpg,0.023274874966302702,75.03251538624207,26.102145575585027,25.295302677939905
508.jpg,0.06080884792443241,56.510031093872065,26.480144161579208,20.77794823782505
509.jpg,0.08867768441906519,67.35421548510395,23.977241657490943,22.87720312785823
51.jpg,0.14562296091546376,30.624598404173966,17.89258232766525,12.202106663417526
510.jpg,0.049378701728139046,94.62716968921828,18.566577754181733,28.323126211714087
511.jpg,0.16074254341992505,33.67253177455741,9.84430472869959,10.959580397524222
512.jpg,0.10643014753375475,82.76509106455056,21.94775262807038,26.231425996922116
513.jpg,0.01873410831309272,106.76707709662585,12.22625158726487,29.757699225129205
514.jpg,0.024713953599755662,57.77540941749339,11.241900636943331,17.266684490409077
515.jpg,0.08658927295675183,30.01558561465059,9.815072991998198,10.00095928814058
516.jpg,0.01850300720297937,29.429302918628103,19.5571101695196,12.255854775638415
517.jpg,0.015707098718219344,28.761767411334855,9.866562721126149,9.66493608247436
518.jpg,0.09692584951089216,51.204854326979245,9.838376709948225,15.30927068398731
519.jpg,0.040720011678589046,83.67782037589323,12.0432674120101,23.950631952815097
52.jpg,0.14239935715660085,34.300930111676166,16.064820484920947,12.662637327727577
520.jpg,0.10762912587250967,82.01969402558461,22.09969463835114,26.083661728920188
521.jpg,0.015004290423513913,46.41541874393526,22.50649058235219,17.237979476783625
522.jpg,0.03936493017163099,38.96784807353291,18.847947773947695,14.473631426955961
523.jpg,0.014507037853711241,46.406692663688354,22.42618158716358,17.215472081639852
524.jpg,0.03917318954543146,67.31254346542798,15.469897554829618,20.715196849837117
525.jpg,0.015476940487589757,28.796848478078708,9.877193894510633,9.676249063391124
526.jpg,0.039293345318184195,76.81185352335201,31.882059857984896,27.193125017993303
527.jpg,0.015394378785000355,28.99284440231741,9.96251441672539,9.746536894153198
528.jpg,0.10980701172927734,79.19158278646928,22.919053267224367,25.58256251928805
529.jpg,0.014743359133173952,28.8851779453498,9.911309537728268,9.706493550336099
53.jpg,0.23753841256090386,35.387440845826134,16.86954568236643,13.183015838328577
530.jpg,0.05454098603929219,95.07807246699608,16.396302836761134,27.89586431895896
531.jpg,0.03409042650058511,28.41199114248981,12.028868759179902,10.12726018866772
532.jpg,0.05978929333360344,74.6130836853354,14.662945420567455,22.34890192314253
533.jpg,0.23058208846481573,44.82427386305179,13.168510284105304,14.613487081021683
534.jpg,0.15614760344128267,60.745121646690876,14.234850417426713,18.823066817750043
535.jpg,0.11320140367825947,33.329990919771575,10.656676769826412,11.053267624238623
536.jpg,0.2543110934202866,54.240208662137626,25.849578729511634,20.14960239462247
537.jpg,0.2515799456346129,52.407222782775946,23.359913955370885,19.067574157354027
538.jpg,0.053582930593123274,34.2798806325095,9.765797184202599,11.03821091947458
539.jpg,0.05207440563517129,47.445743150228154,10.485340613692424,14.508808143797728
54.jpg,0.07575393702391661,42.11507433218298,10.189868427645475,13.114112658469073
540.jpg,0.09731966531701573,47.29221845887013,10.188057527153706,14.418728829164456
541.jpg,0.13646206718275242,47.264646313808406,19.461132689816054,16.74967578449749
542.jpg,0.07642104316979444,30.70687492809372,14.703034218466293,11.390687808224905
543.jpg,0.037960266978913366,111.19876112440346,15.328604711089918,31.650821592362817
544.jpg,0.14810642464544704,50.14753994619222,21.73778176622712,18.045383640427556
545.jpg,0.09059822580433703,39.83303042012281,11.390610192327891,12.851209266014859
546.jpg,0.12890958297457336,90.8130203836627,12.300654885140744,25.842873608688173
547.jpg,0.09610917488615302,47.46959770269728,10.286333763661954,14.48703745403288
548.jpg,0.021038923665193828,40.97264105381282,13.81723490374454,13.707988451221944
549.jpg,0.04786285168693263,30.331216741943994,10.887466153044276,10.328602149590521
55.jpg,0.193230809989855,36.12092874593403,9.930495729466703,11.609471523845112
550.jpg,0.1523467350604384,33.112700410512325,15.25822679617972,12.168905169203233
551.jpg,0.07693505891854865,30.83704235382128,14.869406088474182,11.465079640033135
552.jpg,0.09318356316194089,39.73407642706729,11.473248142525069,12.848422923979054
553.jpg,0.12956804055791726,89.80993589292217,12.453237129701106,25.63057727593475
554.jpg,0.01006462064443625,30.191036196056924,13.558646673961341,10.942453027826785
555.jpg,0.08798323969297607,28.64931710885504,12.625802466197548,10.362771513609628
556.jpg,0.32959936365880027,29.91036820266366,19.683592578147774,12.563289877032265
557.jpg,0.043175839602928895,78.61856918693228,46.972323382115434,31.419311062063375
558.jpg,0.05165502796469058,28.69689073600688,12.219749842074412,10.254987658502673
559.jpg,0.16429958404696288,52.81415132224567,33.58499474037722,21.68193630767919
56.jpg,0.03663883357417711,33.3369796912241,12.936137468641622,11.586598706753508
560.jpg,0.14970688548932898,28.42709994425402,30.288768888023526,14.753820650814045
561.jpg,0.009710045129568223,47.631751958051034,18.13818803744181,16.447340021437995
562.jpg,0.08432882042649882,54.743840828954376,26.617956591758013,20.382613765391337
563.jpg,0.16657144888361555,37.49921932827136,14.497499431456793,13.082465414373846
564.jpg,0.15842208743675004,30.78853917094243,33.04761600335924,16.038249837293783
565.jpg,0.4062398663732883,71.09388078940566,27.08995546808117,24.74907899755836
566.jpg,0.10248085285538151,33.70540417039077,31.194857467615158,16.276305835929165
567.jpg,0.04480186890827993,87.67773103181098,20.443847466084435,27.052795558927986
568.jpg,0.14010610356542783,28.46850699376635,24.661420667347087,13.352534967061073
569.jpg,0.11132358106262037,39.53634309694898,12.367288405754477,13.031569666207185
57.jpg,0.011305499828963499,38.96380795007613,11.271321755364132,12.564435176274541
570.jpg,0.16941629932822036,28.449091263698485,29.82950864551945,14.654358126968594
571.jpg,0.20320282194349515,28.436961797148193,11.931131037781137,10.193624619704085
572.jpg,0.08515233873804479,35.77405220272417,12.084549287917639,12.007226542029475
573.jpg,0.09821629790181503,30.450130273965577,14.532263768248638,11.294706659504458
574.jpg,0.24492695087636157,28.49011649746727,27.84711942031349,14.206772454883382
575.jpg,0.021387226053806375,28.462628177493038,10.434378301988511,9.7349452328973
576.jpg,0.18851033466766504,29.408061219448584,30.233378469027386,15.00461508945283
577.jpg,0.04757876898362637,36.30274754606519,23.38766110052474,14.94639154613929
578.jpg,0.016788694317420562,31.28588262392397,14.599958395045517,11.47985460190108
579.jpg,0.10012731535239737,52.03452790162454,15.58534735137442,16.95503247092594
58.jpg,0.07586274460553571,41.67974038129777,10.085515464823045,12.979245333832957
580.jpg,0.10115020522467244,51.56222425796347,15.670421579216082,16.85873656190722
581.jpg,0.01894992059845684,90.56052617069992,20.478643433283377,27.769267361295014
582.jpg,0.04456625138167494,77.43697582273465,33.268807094579415,27.69872885501934
583.jpg,0.04734327165599831,77.63673816841363,33.32074380381145,27.763042128884287
584.jpg,0.11367363632524995,71.97278004673589,17.6497639716602,22.462472822761633
585.jpg,0.039155546989258695,107.06326922625529,9.870660534070696,29.25306021357615
586.jpg,0.05825538306708531,50.643369101344504,12.194120310772961,15.738500044562906
587.jpg,0.032315720672403105,57.47152564048722,11.291367443235101,17.206881131266766
588.jpg,0.04697071668483394,130.21118010588492,10.273873099279513,35.14474865963353
589.jpg,0.08665834874889676,50.24576940221073,12.695842369907485,15.778732117404006
59.jpg,0.07111540323361215,84.96372165868632,19.87779834970776,26.245937703715338
590.jpg,0.028792317926541765,123.59363380958862,12.31627461486317,33.991873265076244
591.jpg,0.03550763147943652,101.80572292995902,15.280774194702703,29.289378096905182
592.jpg,0.038944826433707606,136.57066505958866,10.059045334696577,36.67690001178817
593.jpg,0.10963171749735431,39.830083371511755,13.455547142052982,13.376223487139857
594.jpg,0.05973423840135517,76.07489412906176,30.403938656966876,26.64957531570783
595.jpg,0.05819472860799786,40.20959207617994,11.720444607436699,13.01160653520816
596.jpg,0.09260093633436675,93.00331552255172,9.808855574005024,25.74934324230634
597.jpg,0.08494561523235993,130.84427617069983,10.43758849596437,35.36293897428221
598.jpg,0.04798079859390962,112.10927617069979,12.148971141912662,31.088552227450066
599.jpg,0.026203961892449997,74.15153951095273,12.22431147203711,21.607064726693682
6.jpg,0.016842076091709787,44.34660315142399,25.718442317220422,17.52468240520695
60.jpg,0.03668613594296624,31.749466876785394,13.77821203536248,11.400262796008443
600.jpg,0.04627918665436973,107.40989538366284,21.13353955268572,32.15899832741431
601.jpg,0.03884902189535702,39.79256504589445,30.002722911268393,17.468246500238383
602.jpg,0.061454052234046826,107.97418936514417,15.119020654819588,30.804029531107993
603.jpg,0.11419485118589774,48.857781907301174,17.127810384936105,16.553495498652268
604.jpg,0.10893859485473549,91.98004005958863,29.535271662365908,30.43329722791602
605.jpg,0.12990084177042552,87.003886444566,32.90959109037304,30.04331980461999
606.jpg,0.13291289100793346,104.82433982810728,11.492484185838643,29.145662448990457
607.jpg,0.02834493736117026,76.9422646923334,11.674534984033185,22.168372387772248
608.jpg,0.021425652613404237,56.71979341107778,12.514046511564555,17.319172806967284
609.jpg,0.03946350543131264,41.07881487523987,29.868501033755884,17.75656072996459
61.jpg,0.06560323015621915,42.11764073843299,9.817740142991886,13.016646835434322
610.jpg,0.03712627291142902,36.83287905648187,30.292807567802964,16.79998479252692
611.jpg,0.09123204894285371,36.626236261342974,22.364546587817586,14.793311736761575
612.jpg,0.02227788017056324,56.94567959934939,12.316293818309713,17.32663229450005
613.jpg,0.03752294500917745,36.93209737245409,30.38888490249462,16.84900704124176
614.jpg,0.06757377376668688,80.13577412782222,10.573532722797516,22.71111359953828
615.jpg,0.1107158981070592,90.63060718921841,17.50756980750739,27.08990219823497
616.jpg,0.04832496885374578,83.51130875359381,24.2849483246051,26.973226753976597
617.jpg,0.06269807976552953,114.56996482810717,16.692419707614608,32.846945173813225
618.jpg,0.03969625979852615,82.4750515197974,32.47053410545922,28.756244536213448
619.jpg,0.010459043575066211,64.67598153475461,33.300347285537164,24.499311726860476
62.jpg,0.0342179400228499,35.14876514620308,10.478687420246946,11.423972111623927
620.jpg,0.019512238903172188,45.15832131675549,19.112650404325827,16.07749904972192
621.jpg,0.09136637645118323,54.16940252787841,18.234510128789378,18.14666135239255
622.jpg,0.01730019196554055,37.24604311898185,26.159185353783247,15.859957214174063
623.jpg,0.016321865695162373,60.22458026937606,33.6989164712683,23.48903511800868
624.jpg,0.07549874542533161,31.947942756594085,20.908682019768246,13.251905566803236
625.jpg,0.035201235211890315,118.33518473551459,13.34374328884908,32.93733262369687
626.jpg,0.08991355885105105,48.57272799006655,40.58443325865277,22.33424709160533
627.jpg,0.01766639266967906,40.80444308088334,26.93116361333923,16.94273486989047
628.jpg,0.019409867906753295,39.00903962445885,25.653711347431006,16.17539267692583
629.jpg,0.056749501817766584,40.33701770605603,12.049745385318044,13.125065523752404
63.jpg,0.08800205312460425,37.296765775231805,20.469002332697244,14.485443053544572
630.jpg,0.11121858487563845,39.47811436431007,11.560953736366043,12.815376317606857
631.jpg,0.017745755439765882,40.683084411470574,26.8047741867047,16.880837527263704
632.jpg,0.048530426599582586,85.77662434001361,23.3279409551342,27.300406537086733
633.jpg,0.021224854905402643,30.22721312504582,12.9519321591497,10.805398748501581
634.jpg,0.0788862698777636,73.11649572237248,9.995389755704386,20.817414504458092
635.jpg,0.18547900880304583,28.43275968487969,10.305619693444815,9.777334348982654
636.jpg,0.021764532270840953,46.124239731589576,19.58972260611551,16.439372850561696
637.jpg,0.023514974670689595,46.52077869763896,19.855989700770287,16.605949586937662
638.jpg,0.017163942606773158,41.04464463990035,27.15028506865026,17.057314398441036
639.jpg,0.18371818916958074,28.440953647071037,10.397679800127822,9.801517456384508
64.jpg,0.07353214938458216,83.49847677056898,20.410709664237192,26.014062683393846
640.jpg,0.017027735330719437,41.33180880458906,27.387960300166295,17.188456143854207
641.jpg,0.042104054907422084,82.61170410467412,33.11321443397714,28.9522816621165
642.jpg,0.06809182607120211,92.3552773281072,33.24705345255303,31.43462860820069
643.jpg,0.013513619035497344,69.28129708232616,13.287777504608005,20.649025456251273
644.jpg,0.09940005500317058,51.47533228265486,13.009134867959556,16.17081681515519
645.jpg,0.18196579833414936,70.20741611444424,37.859127088941754,27.10761870001359
646.jpg,0.04014190065418884,87.2816219769734,19.04123272926648,26.60078462688708
647.jpg,0.17300764368883256,40.042324883857404,19.11025368457939,14.874648463953616
648.jpg,0.1892819343835607,28.40894940324389,10.139914071986569,9.731856835999396
649.jpg,0.13218498109881044,31.191620421218822,9.899987585418982,10.338994492208856
65.jpg,0.10175834133515503,49.89289772975701,13.88783742673206,15.99606295978985
650.jpg,0.03897177206272698,65.73663411293316,11.555038199104747,19.34240396404083
651.jpg,0.23465502593261242,50.89463456424775,19.217408257878436,17.64533821849786
652.jpg,0.16036051752990485,46.642239584234474,11.871835813043516,14.708699108084444
653.jpg,0.2431122172907177,37.19873539328743,18.167440498252233,13.96310008153026
654.jpg,0.12563967835338227,28.79665085496183,11.107278114197976,10.038802081466637
655.jpg,0.039872995518507474,68.21394952252676,14.136371511548619,20.607516756278105
656.jpg,0.08377698116696738,28.63746292929392,24.98890723274263,13.44848103109262
657.jpg,0.13854813484813905,54.44140735040924,14.402134601006429,17.280159555277994
658.jpg,0.05828672740982901,68.59931897661626,11.577198099686191,20.073272632780515
659.jpg,0.15091260022082983,52.01354965123877,10.480182979504814,15.698889457796287
66.jpg,0.07507301645758643,42.28075401968299,10.299242559251315,13.182535652962354
660.jpg,0.1014976827955688,97.03373218921823,16.464294578176915,28.425255533246606
661.jpg,0.09101576541963692,100.24879005958877,18.61213556693775,29.760739289341434
662.jpg,0.09350603043078021,99.8525284855147,18.962846264033832,29.750596702602504
663.jpg,0.13359630955530735,31.7409419742724,10.070454193950914,10.519647196833487
664.jpg,0.056020974741456425,36.17260337202712,32.620185483897025,17.226207701351758
665.jpg,0.12944825422150305,61.81845136580524,12.627483995450282,18.67620796742464
666.jpg,0.0201892067055948,146.20601228181093,9.811991734373787,39.014595607398974
667.jpg,0.05937604210347464,37.31959780648183,21.9726876453017,14.852759383997617
668.jpg,0.06018903157710246,94.39241274477394,17.482529248072137,27.998830014000056
669.jpg,0.05579337000254274,35.72214296500552,32.26565222189661,17.02484548172679
67.jpg,0.028469557955417904,46.40355308491573,9.849391309915635,14.077470877685556
670.jpg,0.0475036244719462,136.51208867069982,13.963976547401067,37.6427681167612
671.jpg,0.08255893329317346,45.0998097426814,15.437942534220177,15.175717535871986
672.jpg,0.07180803022207992,54.65950749562106,19.0554030022781,18.464631639585825
673.jpg,0.08308601289657144,45.43994887269686,15.59683455829806,15.300738864197013
674.jpg,0.0704598669242506,54.59234417525498,19.50180272147558,18.558766657644764
675.jpg,0.011868070457756565,30.280052679443997,11.806971260535898,10.527690020223847
676.jpg,0.011566965192448653,30.10992869217545,11.772099833042999,10.476290613900833
677.jpg,0.07324949493237369,76.2249605835372,10.995392989490117,21.84171314072302
678.jpg,0.032901091418641705,80.82382322118634,21.784333559061913,25.66848974077141
679.jpg,0.062387871871502264,46.871134838864116,28.562371462551713,18.889570511289723
68.jpg,0.23451508393924686,36.62678617453738,19.723191106121906,14.204751862134453
680.jpg,0.12066280322147711,73.23606478101443,25.451713993529633,24.732276095246775
681.jpg,0.07334312420332365,75.8981900395557,11.095079534501968,21.78498895561607
682.jpg,0.042708614596368134,52.11414812731898,16.78885901101405,17.247106091881452
683.jpg,0.05611996009391991,73.87891489675513,21.944111816904787,23.983816658461958
684.jpg,0.046576901268371704,52.561213523516706,16.76503290033759,17.354850056597748
685.jpg,0.10420714318505112,101.18959445773675,24.90169484412798,31.574925897058733
686.jpg,0.04502669226447203,39.5546446015786,17.177251237368225,14.205487305868946
687.jpg,0.05635171313366931,122.17771367069983,10.065973099350598,33.089097549079455
688.jpg,0.11129776796946986,78.0875748775186,26.534914831164897,26.21127131115564
689.jpg,0.03343970627572219,68.6551813898107,15.434304918685665,21.03909143026194
69.jpg,0.019963262155839427,29.1916757957074,17.924597861038876,11.789050045264492
690.jpg,0.07010227055515604,29.101146555565606,23.996157754121096,13.309377212699252
691.jpg,0.062326389502435,134.39603542995903,9.772934796655651,36.07340575140492
692.jpg,0.010545678654718987,67.05731801211009,16.439024339558607,20.87935842724453
693.jpg,0.026610740377270892,28.946234857911957,18.42921165478399,11.85716699836263
694.jpg,0.07966302296689148,63.97907750311879,23.10020735183819,21.809652725222687
695.jpg,0.030082747958723878,79.59527562280678,10.824928277471907,22.62009234904901
696.jpg,0.04483603537240607,40.1821761328929,17.101695398319723,14.343385900489361
697.jpg,0.13221623548824768,99.32465811514433,18.985674968660476,29.64369138869529
698.jpg,0.04528366801120929,40.15514317089444,17.154946639493645,14.350164286602618
699.jpg,0.037892885791919136,37.284376018287375,30.264239861101807,16.906100412743253
7.jpg,0.0127699355563833,57.44192051279274,30.151121922889843,21.904645576698826
70.jpg,0.04114539561947283,31.029144189960487,12.279921954377597,10.847839233894252
700.jpg,0.03864705527986539,49.152254852903056,17.631286644358855,16.7152089019554
701.jpg,0.044822761224531035,42.60323056637453,17.870726291936922,15.140900595190143
702.jpg,0.03249756271699491,58.50834372021838,11.111180796859125,17.421129910627883
703.jpg,0.038959930446368266,42.58246884762455,29.724329136665002,18.09617946129558
704.jpg,0.12191283070001997,38.527367930303726,24.86388082401601,15.908768603929946
705.jpg,0.0453863907181376,40.35183020605606,17.1488961535071,14.397874785249861
706.jpg,0.04717576843709603,76.506172292642,18.950089131168557,23.8876532401712
707.jpg,0.10497034195119895,90.08679353181091,16.443075063798226,26.6849523198779
708.jpg,0.16579465488913778,105.97890580032936,22.017838549598995,32.08208341492667
709.jpg,0.04774851055904195,104.55356436514431,10.871280087556732,28.880085368454782
71.jpg,0.024636789318019305,87.17715838708153,17.335278714261143,26.140427669994654
710.jpg,0.0449928918748135,50.1179975561459,16.355767430091756,16.64093769249682
711.jpg,0.06216522790923284,56.793030100892594,34.90493146069051,22.955573004350406
712.jpg,0.023482742564726433,111.76533519847757,14.43000390704435,31.56057614766284
713.jpg,0.04524049469361836,138.58097755958883,10.350810796290267,37.255567336316545
714.jpg,0.08158061290780995,29.28925028616069,18.06939885566744,11.880452591910938
715.jpg,0.09405142347513203,41.79437709162616,14.312529879228045,14.073752454451114
716.jpg,0.0214536704265861,48.5459788581221,19.214180698425153,16.950766724350107
717.jpg,0.09276849200253803,113.20175302255174,20.08898895979998,33.36906974158917
718.jpg,0.05814844023854267,84.28658204641773,17.6790414581389,25.520480096258442
719.jpg,0.10124009183542944,103.94115117069978,22.471987683889367,31.653904759565037
72.jpg,0.10097239627552243,36.584092326180944,12.072907527590559,12.214736161580637
720.jpg,0.020410174994250376,81.88411459850128,18.021123276065925,24.986514556138882
721.jpg,0.18112386931707167,105.34043357810727,12.662763731685912,29.59136126210683
722.jpg,0.06640988031142264,75.43956660151986,10.665202966181756,21.55939733208111
723.jpg,0.024630974550668438,106.07889422625529,9.986856816590445,29.028753247986774
724.jpg,0.113513319701132,88.22531205032942,13.849622301161116,25.57549024772318
725.jpg,0.02968643585676473,32.325493911806355,31.442469212558752,15.956833999019668
726.jpg,0.1215602232630432,64.81140625504777,20.554208169830265,21.40218371785105
727.jpg,0.13505140941404967,122.14684561514424,12.991149677797415,33.85202452794245
728.jpg,0.07781561385197469,94.68625533736652,22.043811138301734,29.22142442584304
729.jpg,0.03660050808078983,32.35418844231872,11.60751561937398,11.008726269463576
73.jpg,0.05484923885181587,58.19276771713193,21.2790561292406,19.89538058101905
730.jpg,0.1329759099443629,104.181180105885,24.163455501862206,32.15264685690898
731.jpg,0.058100528648671816,45.60473475232648,19.301475700193997,16.255602877454468
732.jpg,0.044044149763342935,89.39240117069991,14.800683994946644,26.070293366293285
733.jpg,0.08569401165594535,53.974163426798185,17.545883525483827,17.922858743898473
734.jpg,0.024411755593084703,97.54781783736637,11.497238951288658,27.27347007496032
735.jpg,0.056538304620654206,28.402217746517174,23.880845640766683,13.099034999131286
736.jpg,0.07348793211604487,28.411650286008346,22.68273241765361,12.810339641973506
737.jpg,0.012939555698937526,28.528136084268642,10.692729378268252,9.811686143483696
738.jpg,0.1027939275506284,28.69134892466429,18.80069288916122,11.924407417231704
739.jpg,0.11302179797881458,38.77900842426116,10.676758400728817,12.420452605236905
74.jpg,0.09824441464952609,36.04191346076168,19.334032112689798,13.893108600687636
740.jpg,0.00972330772968057,55.721860762081945,19.067731251521803,18.702259657265788
741.jpg,0.029833027635828006,33.83560289483135,10.72959548263991,11.156216108185728
742.jpg,0.049127341384145234,32.59641566389796,11.281725288630556,10.994098908824206
